Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,Grant/non-grant split,On- or Off- Budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
015,Department of the Treasury,45,Internal Revenue Service,0947,Payment to Issuer of New Clean Renewable Energy Bonds,20,271,Energy supply,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,000","20,000","29,000","29,000","27,000","29,000","29,000","29,000","29,000","29,000"
015,Department of the Treasury,45,Internal Revenue Service,0948,Payment to Issuer of Qualified Energy Conservation Bonds,20,272,Energy conservation,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000","23,000","29,000","32,000","30,000","32,000","32,000","32,000","32,000","32,000"
015,Department of the Treasury,45,Internal Revenue Service,0949,Refundable Premium Tax Credit and Cost Sharing Reductions,20,551,Health care services,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,068,000","28,564,000","44,782,000","54,939,000","75,443,000","88,026,000","98,156,000"
015,Department of the Treasury,45,Internal Revenue Service,0950,Payment Where Adoption Credit Exceeds Liability for Tax,20,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"719,000","777,000","143,000","58,000","29,000",0,0,0,0,0
015,Department of the Treasury,45,Internal Revenue Service,0951,Payment Where Small Business Health Insurance Tax Credit Exceeds Liability for Tax,20,551,Health care services,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","67,000","75,000","74,000","66,000","71,000","69,000","62,000","50,000","44,000"
015,Department of the Treasury,45,Internal Revenue Service,0952,Therapeutic Discovery Program Grants and Administration,20,552,Health research and training,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","966,000","7,000","1,000","1,000",0,0,0,0,0,0
015,Department of the Treasury,45,Internal Revenue Service,4413,Federal Tax Lien Revolving Fund,20,803,Central fiscal operations,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,3,-1,15,356,-224,-16,9,114,-108,16,37,68,175,510,-561,154,376,5,-355,850,231,"1,473",-161,-913,70,534,"1,357","-2,046",0,"-1,000",0,0,0,"2,000","-2,000","1,000","1,000",0,"1,000","2,000","-2,000",0,0,"-1,000",0,0,"-1,000",0,0,0,0,0,0,0
015,Department of the Treasury,45,Internal Revenue Service,5099,Reimbursement to state and local law enforcement agencies,20,754,Criminal justice assistance,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015,Department of the Treasury,45,Internal Revenue Service,5433,Informant Payments,20,803,Central fiscal operations,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","8,000","10,000","3,000","9,000","4,000","4,000","7,000","25,000","13,000","22,000","5,000","11,000","14,000","93,000","54,000","35,000","70,000","75,000","75,000","75,000","75,000","75,000"
015,Department of the Treasury,45,Internal Revenue Service,5510,Private Collection Agent Program,20,803,Central fiscal operations,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","8,000","7,000","1,000","1,000","3,000",0,0,0,0,0,0,0,0
015,Department of the Treasury,57,Comptroller of the Currency,4264,"Public Enterprise Fund, Comptroller of the Currency",20,373,Deposit insurance,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,000","226,000",0,0,0,0,0,0,0,0
015,Department of the Treasury,57,Comptroller of the Currency,8413,Assessment Funds,20,373,Deposit insurance,Mandatory,Nongrant,On-budget,"-2,722",-514,"-2,215","-3,609","-3,701","-4,178","-2,877","-1,899","-5,051","-2,152","-4,010","-6,069","-4,475","7,804","4,239","-22,096","-4,182","-4,426","-7,762",145,"-5,060","-16,188","2,017",95,"-15,196","-13,534","-22,929","8,263","-20,849","-4,877","2,533","-35,333","-29,117","-31,312","9,000","-20,000","-24,000","-32,000","8,000","-22,000","-16,000","-36,000","-42,000","-56,000","-121,000","-111,000","-103,000","-81,000","-71,000","-61,000","-152,000","-186,000","70,000","363,000","222,000","-37,000","-59,000","-59,000","-61,000","-63,000"
015,Department of the Treasury,58,Office of Thrift Supervision,4108,Office of Thrift Supervision,20,373,Deposit insurance,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,"2,988","2,707","2,478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015,Department of the Treasury,58,Office of Thrift Supervision,4108,Office of Thrift Supervision,20,373,Deposit insurance,Mandatory,Nongrant,On-budget,-505,-118,-323,134,-34,-157,"5,439",-801,281,356,"-2,070","2,702","4,670","1,237,352","288,904","-42,951","-1,489,844",678,779,"-1,018","-3,380","3,366","-1,020",577,30,"11,120","-12,265",708,"-14,117","-89,682","-38,821","-17,288","11,413","10,654","1,000","-19,000","-8,000","-3,000","-1,000","15,000","-8,000","-10,000","-23,000","-14,000","-39,000","-44,000","-27,000","-31,000","-15,000","3,000","64,000",0,0,0,0,0,0,0,0,0
015,Department of the Treasury,60,Interest on the Public Debt,0502,Public debt principal (exchange losses),20,901,Interest on Treasury debt securities (gross),Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"170,223","52,289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015,Department of the Treasury,60,Interest on the Public Debt,0504,Restoration of foregone interest,20,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015,Department of the Treasury,60,Interest on the Public Debt,0550,Interest on Treasury Debt Securities (gross),20,901,Interest on Treasury debt securities (gross),Net interest,Nongrant,On-budget,"9,119,760","9,895,304","10,665,858","11,346,455","12,013,863","13,391,068","14,573,008","16,588,237","19,303,670","20,959,044","21,848,807","24,167,493","29,318,933","32,665,008","37,076,373","8,104,438","41,914,599","48,711,803","59,855,010","74,881,468","95,450,879","117,388,400","128,846,672","153,880,949","178,898,109","190,272,445","195,267,805","214,125,926","240,845,184","264,723,826","285,438,664","292,294,332","292,479,219","296,252,764","332,379,000","343,918,000","355,764,000","363,790,000","353,470,000","361,945,000","359,477,000","332,537,000","318,149,000","158,279,000","181,317,000","221,594,000","239,200,000","242,112,000","189,390,000","215,211,000","250,776,000","245,038,000","247,749,000","258,749,000","266,713,000","322,726,000","388,434,000","453,784,000","516,047,000","578,301,000"
015,Department of the Treasury,60,Interest on the Public Debt,0555,Interest Paid to Trust Fund Receipt Accounts - Shadow Account,20,901,Interest on Treasury debt securities (gross),Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"153,989,000","160,666,000","168,052,000","177,265,000","190,820,000","180,880,000","185,174,000","187,495,000","126,713,000","156,346,000","157,635,000","150,422,000","146,415,000","145,155,000","144,132,000","149,794,000","150,883,000"
015,Department of the Treasury,60,Interest on the Public Debt,0556,Interest Paid to Expenditure Accounts - Shadow Account,20,901,Interest on Treasury debt securities (gross),Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,059,000","6,763,000","11,124,000","7,717,000","8,434,000","8,668,000","5,476,000","3,585,000","3,657,000","2,098,000","2,217,000","3,683,000","4,772,000","6,995,000","8,994,000","10,995,000","13,116,000"
015,Department of the Treasury,60,Interest on the Public Debt,0557,Interest Paid to Federal Fund Receipt Accounts - Shadow Account,20,901,Interest on Treasury debt securities (gross),Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,239,000","3,604,000","5,102,000","5,796,000","9,788,000","4,135,000","8,094,000","12,159,000","-16,167,000","9,477,000","10,967,000","10,773,000","11,838,000","12,313,000","11,827,000","12,682,000","14,170,000"
015,Department of the Treasury,99,"Department of the Treasury, activities",0000,Department of the Treasury,,808,Other general government,Discretionary,Nongrant,On-budget,"-19,300","8,451","64,721","-26,965","-2,307","-9,094","13,466","-81,130","-3,372","-7,754","6,079","-54,856",103,"1,052",0,0,7,"-2,500",0,-8,11,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0400,Office of Inspector General,28,609,Other income security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","6,000","10,000","4,000","13,000","15,000","19,000","29,000","16,000","28,000","23,000","28,000","27,000","28,000","30,000","28,000","31,000","27,000","29,000","29,000","30,000","31,000","31,000","32,000","32,000"
016,Social Security Administration,00,Social Security Administration,0400,Office of Inspector General,28,651,Social security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","7,000",0,0,"6,000",0,0,"2,000","6,000","2,000","-20,000","-1,000","1,000","2,000","1,000","3,000","2,000","-3,000",0,0,0,0,0,"-1,000"
016,Social Security Administration,00,Social Security Administration,0401,Special Benefits for Certain World War II Veterans,28,701,Income security for veterans,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000","2,000",0,0,0,"1,000","1,000",0,0,0,0,0,0,0,"1,000","1,000","1,000","1,000","1,000","1,000"
016,Social Security Administration,00,Social Security Administration,0401,Special Benefits for Certain World War II Veterans,28,701,Income security for veterans,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","7,000","9,000","9,000","10,000","11,000","8,000","8,000","10,000","9,000","8,000","8,000","6,000","6,000","4,000","4,000","3,000","2,000","2,000","1,000","1,000"
016,Social Security Administration,00,Social Security Administration,0404,Payments to Social Security Trust Funds,28,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,510",711,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0404,Payments to Social Security Trust Funds,28,651,Social security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0404,Payments to Social Security Trust Funds,28,651,Social security,Mandatory,Nongrant,On-budget,0,0,0,0,0,"94,000","94,000","413,545","458,151","464,916","537,546","525,645","493,788","499,323","515,317",0,"716,902","740,930","756,892","675,080","670,456","843,515","21,130,168","9,153,174","7,186,895","8,971,369","5,615,194","5,767,600","6,154,027","4,707,249","5,971,127","6,166,046","6,235,801","5,683,451","5,476,000","6,135,000","6,880,000","9,139,000","10,824,000","13,254,000","12,531,000","13,969,000","13,279,000","14,346,000","16,520,000","16,368,000","19,327,000","17,831,000","20,826,000","22,845,000","101,995,000","140,356,000","55,851,000","25,808,000","31,027,000","36,193,000","39,357,000","42,711,000","46,478,000","50,431,000"
016,Social Security Administration,00,Social Security Administration,0406,Supplemental Security Income Program,28,609,Other income security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,"41,000","303,032","459,518","484,634","125,000","525,547","574,639","606,214","695,373","724,310","812,766","830,053","864,795","952,519","1,021,641","976,048","974,805","1,051,283","1,075,095","1,257,363","1,538,065","1,563,959","1,780,566","1,978,000","1,949,000","2,057,000","2,275,000","2,497,000","2,424,000","2,411,000","2,446,000","2,567,000","2,683,000","2,682,000","2,832,000","2,774,000","2,721,000","3,195,000","3,498,000","3,781,000","3,754,000","3,648,000","3,849,000","4,702,000","4,907,000","3,952,000","4,016,000","4,062,000","4,102,000"
016,Social Security Administration,00,Social Security Administration,0406,Supplemental Security Income Program,28,609,Other income security,Discretionary,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0406,Supplemental Security Income Program,28,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"1,906,917","4,209,346","4,506,538","1,159,486","4,732,245","5,241,187","4,823,638","5,676,801","6,422,196","6,844,102","7,880,831","7,625,332","8,653,859","9,323,080","9,933,226","11,370,172","11,503,444","11,493,331","14,668,460","17,907,403","21,078,061","24,500,008","24,510,000","24,125,000","26,662,000","27,472,000","28,175,000","31,065,000","27,481,000","31,411,000","32,579,000","33,725,000","38,258,000","37,371,000","35,687,000","41,151,000","44,906,000","47,255,000","52,681,000","46,920,000","52,841,000","54,012,000","55,449,000","61,037,000","59,413,000","56,302,000","62,226,000","63,908,000"
016,Social Security Administration,00,Social Security Administration,0406,Supplemental Security Income Program,28,609,Other income security,Mandatory,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"46,705","110,394","66,799","5,117","39,381","38,734","41,274","39,312","45,000","19,782","12,683","7,502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0415,"Administrative Costs, The Medicare Improvements for Patients and Providers Act",28,571,Medicare,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,000","10,000","1,000","1,000",0,0,"6,000","6,000",0,0,0,0
016,Social Security Administration,00,Social Security Administration,0416,"Administrative Expenses, Children's Health Insurance Program",28,551,Health care services,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000","1,000",0,0,"1,000",0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0417,"Administrative Expenses, Recovery Act",28,651,Social security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"165,000","353,000","36,000","28,000","156,000","141,000","67,000","43,000","28,000","17,000",0,0
016,Social Security Administration,00,Social Security Administration,0418,Economic Recovery Payments,28,651,Social security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,079,000","117,000","17,000",0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,0421,Payment to Social Security Trust Funds Post-1956 Military Service Wage Credits,28,054,Defense-related activities,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"730,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,241700,"SSI, Attorney Fees",28,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-3,000","-4,000","-5,000","-6,000","-8,000","-9,000","-9,000","-9,000","-8,000","-9,000","-9,000","-9,000","-9,000","-9,000","-9,000"
016,Social Security Administration,00,Social Security Administration,241800,Receipts from SSI Administrative Fee,75,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-102,000","-150,000","-145,000","-146,000","-147,000","-149,000","-152,000","-152,000","-149,000","-156,000","-151,000","-136,000","-127,000","-141,000","-154,000","-132,000","-157,000","-127,000","-135,000","-135,000","-94,000","-102,000","-94,000","-86,000","-94,000","-95,000"
016,Social Security Administration,00,Social Security Administration,309600,Recovery of Beneficiary Overpayments from SSI Program,75,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-668,444","-735,181","-800,188","-825,000","-1,037,000","-1,150,000","-1,215,000","-1,330,000","-1,405,000","-1,454,000","-1,881,000","-1,985,000","-2,341,000","-2,822,000","-2,905,000","-2,757,000","-2,985,000","-3,381,000","-3,237,000","-2,962,000","-2,732,000","-2,533,000","-2,513,000","-2,603,000","-2,612,000","-2,678,000","-2,684,000","-2,757,000","-2,839,000"
016,Social Security Administration,00,Social Security Administration,310510,"Quinquennial Adjustment for Pre-1957 Military Service Credits, FOASI",28,651,Social security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,114,000",0,0,0,0,"-129,000",0,0,0,0,0,0,0,0,0,"-350,000",0,0,0,0,"-113,000",0,0,0,0,"-2,000",0,0,0,0
016,Social Security Administration,00,Social Security Administration,310520,"Quinquennial Adjustment for Pre-1957 Military Service Credits, FDI",28,651,Social security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-775,000",0,0,0,0,"-203,000",0,0,0,0,"-836,000",0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,28,809,Deductions for offsetting receipts,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016,Social Security Administration,00,Social Security Administration,5419,State Supplemental Fees,28,609,Other income security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"91,000","100,000","111,000","105,000","139,000","119,000","119,000","133,000","145,000","160,000","186,000","160,000","160,000","171,000","124,000","136,000","139,000","141,000","143,000","144,000"
016,Social Security Administration,00,Social Security Administration,541910,"State Supplemental Fees, SSI",28,609,Other income security,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-91,000","-100,000","-107,000","-118,000","-123,000","-116,000","-119,000","-139,000","-168,000","-143,000","-175,000","-151,000","-165,000","-171,000","-123,000","-136,000","-130,000","-123,000","-140,000","-146,000"
016,Social Security Administration,00,Social Security Administration,541910,"State Supplemental Fees, SSI",28,609,Other income security,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000","-83,000","-3,000","-7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
017,Social Security Administration,00,Social Security Administration,8006,Federal Old-age and Survivors Insurance Trust Fund,28,651,Social security,Discretionary,Nongrant,Off-budget,"251,560","262,604","302,804","300,360","253,772","334,200","448,934","465,087","474,005","551,922","581,959","667,359","723,362","847,837","934,765","233,707","992,743","1,086,238","1,077,022","1,160,141","1,301,739","1,475,112","1,551,985","1,585,465","1,588,110","1,609,674","1,542,396","1,730,027","1,429,269","1,458,173","1,519,511","1,622,913","1,727,873","1,684,891","1,566,000","1,588,000","1,783,000","1,571,000","1,574,000","1,800,000","1,868,000","1,893,000","2,234,000","2,221,000","2,309,000","2,362,000","2,406,000","2,597,000","2,607,000","2,829,000","2,945,000","2,766,000","2,848,000","2,898,000","2,654,000","2,811,000","2,827,000","2,882,000","2,915,000","2,946,000"
017,Social Security Administration,00,Social Security Administration,8006,Federal Old-age and Survivors Insurance Trust Fund,28,651,Social security,Mandatory,Nongrant,Off-budget,"13,027,176","14,268,117","14,981,019","15,664,652","18,516,028","19,394,710","21,174,794","24,225,408","26,846,340","31,715,903","35,266,209","42,955,698","48,759,875","55,828,334","63,361,318","16,876,092","72,485,853","80,119,217","89,051,831","102,067,126","121,002,509","136,453,635","152,436,753","160,821,027","170,025,442","177,961,895","185,237,346","196,166,621","208,711,486","223,016,366","242,254,711","254,666,725","268,232,583","279,901,308","292,908,000","303,873,000","316,786,000","328,198,000","336,341,000","351,627,000","371,175,000","387,688,000","400,464,000","415,084,000","434,521,000","458,701,000","483,906,000","507,323,000","549,057,000","577,099,000","596,427,000","631,966,000","667,738,000","703,030,000","745,266,000","789,625,000","838,343,000","893,416,000","952,047,000","1,013,688,000"
